"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 04:48:58,FALSE,NA,"1015457623901130752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_BoldsyEra67",30,TRUE,FALSE,NA,NA
"RT @davec51: #Bittersweet day.  Congrats @westindies. We are starting to show consistency.  

Commiseration to @Brazil. My heart is heavy…",FALSE,0,NA,2018-07-07 04:48:52,FALSE,NA,"1015457600542928897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrGibraun",1,TRUE,FALSE,NA,NA
"Well Played @Brazil Team.
You Played Well.
But Luck Didn't Fevour Us.!!",FALSE,0,NA,2018-07-07 04:47:35,FALSE,NA,"1015457275777986560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alhasan_Toru",0,FALSE,FALSE,NA,NA
"I disagree!!! #Neymar did play to his potential and could NOT carry @Brazil for a win. The #BelgiumBrazil game was… https://t.co/6X2lWtDLdl",FALSE,1,NA,2018-07-07 04:45:58,TRUE,NA,"1015456868951568389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSARuns4Fun",0,FALSE,FALSE,NA,NA
"@Rahulshrivstv @FIFAWorldCup @neymarjr @Brazil @FIFAcom Surely <f0><U+009F><U+00A4><U+00A3>",FALSE,1,"Rahulshrivstv",2018-07-07 04:37:41,FALSE,"1015452670285492224","1015454783023525893","49744183","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChetanDutt",0,FALSE,FALSE,NA,NA
"So Much Sad....@Brazil KnockOut From The @FIFAWorldCup ....Now #FifaWorldCup2018 Become #European_Championship <f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+0094>",FALSE,0,NA,2018-07-07 04:35:44,FALSE,NA,"1015454295003729920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeySiddhant",0,FALSE,FALSE,NA,NA
"@ChetanDutt @FIFAWorldCup @neymarjr @Brazil @FIFAcom Someone got drunk and crashed <f0><U+009F><U+0098><U+008A>",FALSE,0,"ChetanDutt",2018-07-07 04:29:17,FALSE,"1015451747140042752","1015452670285492224","61251647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rahulshrivstv",0,FALSE,FALSE,NA,NA
"@TheRadioGuy256 don't pretend we all know that ur team #Brazil @Brazil",FALSE,0,"TheRadioGuy256",2018-07-07 04:27:44,FALSE,"1015331079484473344","1015452278411710465","152895798","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amir_mukono",0,FALSE,FALSE,NA,NA
"done w the world cup bro. smh @Brazil",FALSE,0,NA,2018-07-07 04:27:33,FALSE,NA,"1015452233444614145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haileekn3",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 04:26:07,FALSE,NA,"1015451872935673857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeliaGlzz",19,TRUE,FALSE,NA,NA
"RT @viveksharmaaa: Looks like my wait from 2002 continues. Thank you nevertheless, @Brazil <f0><U+009F><U+0098><U+00A2> vamos Selecao Brasileira!",FALSE,0,NA,2018-07-07 04:26:04,FALSE,NA,"1015451861569056771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","logen_1302",3,TRUE,FALSE,NA,NA
"@ChetanDutt @FIFAWorldCup @neymarjr @Brazil Who was giving this result ??? Shocking",FALSE,0,"ChetanDutt",2018-07-07 04:19:50,FALSE,"1015329072489037825","1015450291880198144","61251647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rahulshrivstv",0,FALSE,FALSE,NA,NA
"Bye-bye Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7>... We all miss you so much!... Thanks for eveything. Keep on... <U+52A0><U+6CB9>!<U+52A0><U+6CB9>!<f0><U+009F><U+0098><U+008A>

<U+26BD><f0><U+009F><U+00A5><U+0085>Watch ""Brazil v Belgiu… https://t.co/Adz8Tt3yPc",FALSE,1,NA,2018-07-07 04:18:30,TRUE,NA,"1015449957950603264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wangwowuwo",1,FALSE,FALSE,NA,NA
"#BRABEL
The day @Brazil realize that if @neymarjr had focused on staying on his feet the might have stood a chance.… https://t.co/3BlD4LBCUT",FALSE,6,NA,2018-07-07 04:14:50,TRUE,NA,"1015449033727447040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nasirkenya",1,FALSE,FALSE,NA,NA
"@Brazil 2014 semi finals...2018 quarter finals ...has the power shifted to Europe...2022 will be 2 decades",FALSE,0,"Brazil",2018-07-07 04:11:11,FALSE,NA,"1015448116466610176","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gjimmy23",0,FALSE,FALSE,NA,NA
"@neymarjr has need more hard work too lead @Brazil to win @FIFAWorldCup  ......its isn't enough <f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0082>",FALSE,0,"neymarjr",2018-07-07 04:08:30,FALSE,NA,"1015447441389203461","158487331","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillionairShyam",0,FALSE,FALSE,NA,NA
"RT @OutletMediaKC: Even though @Brazil lost - it’s nice to know Neymar went home with a trophy. Well done lad <f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB> https://t.co/KrMMrt0GE3",FALSE,0,NA,2018-07-07 04:03:34,FALSE,NA,"1015446198881153025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realmau5",1,TRUE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 03:59:34,FALSE,NA,"1015445193712074753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YC_huang_Mr",19,TRUE,FALSE,NA,NA
"Even though @Brazil lost - it’s nice to know Neymar went home with a trophy. Well done lad <f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB> https://t.co/KrMMrt0GE3",FALSE,1,NA,2018-07-07 03:58:40,FALSE,NA,"1015444966674436101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OutletMediaKC",1,FALSE,FALSE,NA,NA
"@Brazil come to brazil",FALSE,0,"Brazil",2018-07-07 03:43:10,FALSE,NA,"1015441064222748672","1176695388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonaldTrumpweed",0,FALSE,FALSE,NA,NA
"@Brazil you Suck https://t.co/L2j4DOTw21",FALSE,0,"Brazil",2018-07-07 03:40:16,FALSE,NA,"1015440334581448704","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ollo_gaffar",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 03:22:33,FALSE,NA,"1015435878225899520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","106degrees",19,TRUE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 03:22:21,FALSE,NA,"1015435825725804544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nlante",19,TRUE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 03:21:04,FALSE,NA,"1015435505041747968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ozzkar8166",19,TRUE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 03:21:00,FALSE,NA,"1015435486314225664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madison999666",19,TRUE,FALSE,NA,NA
"@frittzeegirl  Good Morning With Bad News !
@brazil lost And @BCCI Lost Yesterday !! <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD>",FALSE,0,"frittzeegirl",2018-07-07 03:20:48,FALSE,NA,"1015435435458228224","784011885523775489","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GopiKrishna_Ayv",0,FALSE,FALSE,NA,NA
"It’s sad that Brazil is out but what a side Belgium is turning out to be. They looked very strong on Paper and are… https://t.co/UJ7s2CGt3e",FALSE,0,NA,2018-07-07 03:18:50,TRUE,NA,"1015434940656189441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shekhawat_23",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:58:35,FALSE,NA,"1015429844899749888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManonMani06",19,TRUE,FALSE,NA,NA
"@_papifinesse_ @Brazil Definitely",FALSE,1,"_papifinesse_",2018-07-07 02:50:51,FALSE,"1015427771949092864","1015427899447566336","710470321925713920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SekouDiarra99",0,FALSE,FALSE,NA,NA
"@ArsenalMoh8 @Ronaldo @10Ronaldinho @neymarjr @Brazil Has to be in a way like. Two of the top fellas...makes it wor… https://t.co/Y2Al8nfcB7",FALSE,0,"ArsenalMoh8",2018-07-07 02:50:41,TRUE,"1015349930259607557","1015427857177350144","1708651578","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Omes85735214",0,FALSE,FALSE,NA,NA
"@SekouDiarra99 @Brazil Bro France is going the distance this WC",FALSE,1,"SekouDiarra99",2018-07-07 02:50:21,FALSE,"1015310601944432645","1015427771949092864","758463773829103616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_papifinesse_",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:48:21,FALSE,NA,"1015427268322066432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stanstanlii",19,TRUE,FALSE,NA,NA
"*Now it's take your kids back home day* @correio @Brazil https://t.co/5ndyD0rKoS",FALSE,0,NA,2018-07-07 02:48:04,FALSE,NA,"1015427197245579264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alixlopez",0,FALSE,FALSE,NA,NA
"The only thing @Mattdavelewis did was call out Neymar on his BS. Calling him ""pathetic"" was a lot nicer than what t… https://t.co/q4T1ivsIf0",FALSE,0,NA,2018-07-07 02:47:49,TRUE,NA,"1015427135543152640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cfmorales13",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:38:48,FALSE,NA,"1015424866365960192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Waqx007",19,TRUE,FALSE,NA,NA
"Feel like this best represents @neymarjr exit from the WC with @Brazil <f0><U+009F><U+0098><U+0082><f0><U+009F><U+00A4><U+00A3> https://t.co/bhgQIzxch1",FALSE,0,NA,2018-07-07 02:36:42,FALSE,NA,"1015424337636200448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialbankzy",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:35:23,FALSE,NA,"1015424008131698689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","welly75479308",19,TRUE,FALSE,NA,NA
"@kafuihattoh @Brazil Yes! You did predict so. Congrats. 
Nonetheless, we watched a rather fantastic piece of footba… https://t.co/hFu4uM5DVh",FALSE,1,"kafuihattoh",2018-07-07 02:34:51,TRUE,"1015324901773922305","1015423871204446208","2236516234","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbenedict7",1,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:33:31,FALSE,NA,"1015423535865585664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samy_j10",19,TRUE,FALSE,NA,NA
"Check it out! rifat_rafa will design creative google ads banner for $10 on #Fiverr https://t.co/fpt3lH3Cg9

#BRABEL… https://t.co/nqbZj30rNP",FALSE,1,NA,2018-07-07 02:33:22,TRUE,NA,"1015423499987324928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RifatRafa",0,FALSE,FALSE,NA,NA
"Fackinnnn Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> ! I’m still not over it! Lol #Thanks tho! @neymarjr @Brazil  @BrazilStat #WorldCup",FALSE,0,NA,2018-07-07 02:33:09,FALSE,NA,"1015423443473399808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_GuyEddie",0,FALSE,FALSE,NA,NA
"Check it out! rifat_rafa will do a professional trifold brochure within 12... for $10 on #Fiverr… https://t.co/gcY4Q1TpST",FALSE,1,NA,2018-07-07 02:32:01,TRUE,NA,"1015423158822756352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RifatRafa",0,FALSE,FALSE,NA,NA
"Check it out! rifat_rafa will do a eye catching minimalist logo within 12 ... for $10 on #Fiverr… https://t.co/IPFrRuzC9E",FALSE,1,NA,2018-07-07 02:31:33,TRUE,NA,"1015423040597835777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RifatRafa",0,FALSE,FALSE,NA,NA
"Check it out! rifat_rafa will design a awesome  flyer within 12 hours for $5 on #Fiverr https://t.co/kDLVx0al7N… https://t.co/AHUAMAb8OT",FALSE,2,NA,2018-07-07 02:30:57,TRUE,NA,"1015422890827583490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RifatRafa",0,FALSE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 02:28:38,FALSE,NA,"1015422307572043776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rawameriwani",30,TRUE,FALSE,NA,NA
"@teepee61 @Brazil @Pele @jairzinho @neymar That’s right Tony - the great Pele was a true gentleman &amp; role model",FALSE,0,"teepee61",2018-07-07 02:27:46,FALSE,"1015332143319408640","1015422089493471234","219296550","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pwisbey",0,FALSE,FALSE,NA,NA
"Check it out! rifat_rafa will design a amazing double sided business card w... for $5 on #Fiverr… https://t.co/unJsFfspla",FALSE,1,NA,2018-07-07 02:27:09,TRUE,NA,"1015421936296288256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RifatRafa",0,FALSE,FALSE,NA,NA
"RT @sammy_jay294: “Wow, Brazil’s not even in the #WorldCup18  anymore, the whole world is going up in flames”

Yes because @Brazil not bein…",FALSE,0,NA,2018-07-07 02:26:39,FALSE,NA,"1015421808462516224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachel0martinez",1,TRUE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:25:08,FALSE,NA,"1015421426881519616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milanmania",19,TRUE,FALSE,NA,NA
"@Brazil 
Nemar is crying man. No sportsmen sprit.
No fair game",FALSE,0,"Brazil",2018-07-07 02:19:12,FALSE,NA,"1015419933436542977","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetjadhav123",0,FALSE,FALSE,NA,NA
"RT @welly75479308: <f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup @Belgianfootball @B…",FALSE,0,NA,2018-07-07 02:10:36,FALSE,NA,"1015417767711952896",NA,"<a href=""https://script.google.com/macros/s/AKfycbwWSRgdQ7ji6TH1njlimjZiM81M7MdHA34BliELlrANouhfIBXz/exec"" rel=""nofollow"">PrometheusBot</a>","lopezgovlaw",19,TRUE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 02:09:38,FALSE,NA,"1015417524589035520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saadaarana_kota",30,TRUE,FALSE,NA,NA
"@thenameisFletch @Brazil @FIFAWorldCup @BelRedDevils Totally agree!  The Belgium France match up will be incredible in the semis.",FALSE,0,"thenameisFletch",2018-07-07 01:57:33,FALSE,"1015366697375715328","1015414486566604800","260656176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidStoneburne",0,FALSE,FALSE,NA,NA
"@Brazil I still love you. Good game. #FifaWorldCup2018",FALSE,0,"Brazil",2018-07-07 01:54:34,FALSE,NA,"1015413735584948224","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonREGOX",0,FALSE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 01:54:31,FALSE,NA,"1015413722162987008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AimalAmiri9",30,TRUE,FALSE,NA,NA
"I wonder if Brazil held a funeral for that ass whoopin Belgium gave them today. Complete choke artists. Germany who… https://t.co/ebSu6lzXSt",FALSE,1,NA,2018-07-07 01:48:50,TRUE,NA,"1015412290030571520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toofratforpants",0,FALSE,FALSE,NA,NA
"<f0><U+009F><U+0098><U+0082> hilarious <f0><U+009F><U+0098><U+0086> #Neymar #FifaWorldCup2018 #WorldCupRussia2018  @fifaworldcup_ar @BBCMOTD @FIFAWorldCup… https://t.co/lQYw7rW8wh",FALSE,29,NA,2018-07-07 01:47:36,TRUE,NA,"1015411982583943168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","welly75479308",19,FALSE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 01:43:15,FALSE,NA,"1015410885517627392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gilfie8",30,TRUE,FALSE,NA,NA
"@PaulBetty Desperate for a #worldcup star, @FIFA refused to use VAR to discourage #Neymar from diving. 

Today, in… https://t.co/c7CBn6CByd",FALSE,0,"PaulBetty",2018-07-07 01:24:44,TRUE,"1015315331651432449","1015406228455870464","346719727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fix_ball",0,FALSE,FALSE,NA,NA
"@MaxineBaghdadi @Brazil fuck ya max",FALSE,0,"MaxineBaghdadi",2018-07-07 01:19:49,FALSE,"1015323302607446019","1015404988938452993","2541924494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tylerwillenn",0,FALSE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 01:11:16,FALSE,NA,"1015402836153298945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IODKID",30,TRUE,FALSE,NA,NA
"RT @sidkannan: This is d pain all of #Brazil &amp; Brazilian #football fans like me are going through! #Belgium showed confidence &amp; heart from…",FALSE,0,NA,2018-07-07 01:06:54,FALSE,NA,"1015401738201804800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rubiislam6",3,TRUE,FALSE,NA,NA
"@ArsenalMoh8 @Ronaldo @10Ronaldinho @neymarjr @Brazil You quick to forget the Rivaldo incident ?  It's a Brazilian trait. Nothing new.",FALSE,0,"ArsenalMoh8",2018-07-07 01:06:47,FALSE,"1015349930259607557","1015401710028709889","1708651578","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chriskazman",0,FALSE,FALSE,NA,NA
"Hey @Brazil maybe you should take up swimming, since you're so good at diving.",FALSE,0,NA,2018-07-07 01:02:39,FALSE,NA,"1015400668805427200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RikuKawai39",0,FALSE,FALSE,NA,NA
"RT @Viv_Rod13: <U+2066>@Brazil<U+2069> lost ... but #NewYorkCity is still beautiful. https://t.co/CZp6E2a4Ov",FALSE,0,NA,2018-07-07 00:51:26,FALSE,NA,"1015397844780552192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rhjameson",1,TRUE,FALSE,NA,NA
"<U+2066>@Brazil<U+2069> lost ... but #NewYorkCity is still beautiful. https://t.co/CZp6E2a4Ov",FALSE,7,NA,2018-07-07 00:33:53,FALSE,NA,"1015393430309167105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Viv_Rod13",1,FALSE,FALSE,NA,NA
"RT @ArsenalMoh8: Brazil have gone from the sheer brilliance and joy of @Ronaldo &amp; @10Ronaldinho, to the tedious playacting &amp; diving of @ney…",FALSE,0,NA,2018-07-07 00:25:40,FALSE,NA,"1015391362424991744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teqnov1",30,TRUE,FALSE,NA,NA
"@Brazil 2018 TEAM just like Spain possession and  no variety  in attack always going the middle  with no  direct fo… https://t.co/kP7iWPj6HL",FALSE,0,"Brazil",2018-07-07 00:20:05,TRUE,NA,"1015389957299625984","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidVi67181732",0,FALSE,FALSE,NA,NA
"Small team,Big Dream!!!<f0><U+009F><U+0098><U+008E>
@Brazil @neymarjr #worldcup
#dothebest",FALSE,1,NA,2018-07-07 00:15:59,FALSE,NA,"1015388924741484544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tume73607233",0,FALSE,FALSE,NA,NA
"So sad for @Brazil but delighted for Hazard, DeBruyne, Lukaku et al!

He was not booked for it but with every neutr… https://t.co/L7L8Z0BHWm",FALSE,1,NA,2018-07-07 00:10:30,TRUE,NA,"1015387545469743104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fix_ball",0,FALSE,FALSE,NA,NA
"If Brazil would have started BOBBY this entire tournament would have been different #BestKeptSecret  @Brazil",FALSE,0,NA,2018-07-07 00:09:24,FALSE,NA,"1015387267697922048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SirMiami10",0,FALSE,FALSE,NA,NA
"@itssgabii @Brazil @neymarjr No problem with @Brazil - loved watching past masters Ronaldo, Ronaldinho etc - but… https://t.co/G8jfPIuLf2",FALSE,0,"itssgabii",2018-07-07 00:07:26,TRUE,"1015326167501541376","1015386774263205888","824357607896993792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lewisskinner",0,FALSE,FALSE,NA,NA
"Well played, #Brazil ! You did everything except scoring. The VAR was unfair once again. The kick on #Jesus was a p… https://t.co/eApMGsB38V",FALSE,0,NA,2018-07-07 00:04:33,TRUE,NA,"1015386047515987968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rakibul1112",0,FALSE,FALSE,NA,NA
